1, 539 1 69 71 522;
2, 467 1 73 78 526;
3, 523 1 76 19 469;
4, 444 1 74 74 547;
5, 482 1 73 84 409;
6, 415 1 71 56 602;
7, 439 2 61 36 798;
8, 448 2 64 74 430;
9, 445 2 68 21 472;
10, 413 2 66 70 457;
11, 459 2 64 74 440;
12, 463 2 62 67 490;
13, 471 1 71 48 508;
14, 473 1 74 63 460;
15, 416 1 78 66 430;
16, 427 1 76 82 524;
17, 511 1 74 48 516;
18, 469 1 73 81 521;
19, 473 2 62 48 476;
20, 426 2 66 62 424;
21, 447 2 69 69 502;
22, 426 2 68 75 576;
23, 449 2 66 70 451;
24, 454 2 64 67 490;
25, 478 1 69 77 430;
26, 486 1 71 44 435;
27, 428 1 73 81 437;
28, 478 2 74 52 494;
29, 439 2 73 70 518;
30, 482 1 71 50 401;
31, 496 1 69 28 -999;
