1, 486 1 69 82 522;
2, 480 1 73 88 460;
3, 462 1 76 79 489;
4, 492 1 74 59 508;
5, 460 1 73 81 496;
6, 456 1 71 61 538;
7, 479 2 61 64 486;
8, 490 2 64 77 468;
9, 465 2 68 75 493;
10, 451 2 66 78 471;
11, 495 2 64 79 482;
12, 474 2 62 54 502;
13, 484 1 71 65 544;
14, 456 1 74 77 491;
15, 461 1 78 66 521;
16, 502 1 76 59 508;
17, 497 1 74 77 503;
18, 472 1 73 64 457;
19, 502 2 62 77 493;
20, 446 2 66 68 462;
21, 461 2 69 82 517;
22, 453 2 68 93 506;
23, 453 2 66 78 478;
24, 473 2 64 79 486;
25, 491 1 69 79 511;
26, 489 1 71 74 469;
27, 461 1 73 78 486;
28, 503 2 74 101 468;
29, 431 2 73 78 527;
30, 474 2 71 65 486;
31, 494 2 69 63 -999;
