1, 507 2 70 75 11;
2, 15 1 69 67 537;
3, 617 1 71 15 447;
4, 423 1 73 75 419;
5, 408 1 74 77 505;
6, 490 1 73 81 463;
7, 426 1 76 90 1022;
8, 457 2 66 66 415;
9, 449 2 68 10 430;
10, 442 2 61 51 455;
11, 469 2 62 79 385;
12, 416 2 64 69 371;
13, 445 2 62 61 145;
14, 516 1 71 79 739;
15, 417 1 73 88 407;
16, 424 1 74 67 494;
17, 447 1 76 95 446;
18, 449 1 74 86 998;
19, 475 1 81 82 546;
20, 8 1 79 82 525;
21, 446 2 68 81 439;
22, 478 2 69 71 399;
23, 453 2 62 74 398;
24, 452 2 64 61 377;
25, 403 2 66 68 420;
26, 463 2 64 44 211;
27, 427 1 69 71 508;
28, 1463 2 74 82 210;
29, 482 2 73 43 266;
30, 492 2 71 74 177;
31, 420 1 71 50 280;
