1, 532 1 69 71 489;
2, 437 1 71 69 456;
3, 450 1 73 66 499;
4, 461 1 74 77 502;
5, 477 1 73 78 515;
6, 442 1 76 79 495;
7, 462 2 66 51 421;
8, 432 2 68 1 422;
9, 435 2 61 64 575;
10, 487 2 62 74 371;
11, 417 2 64 69 452;
12, 479 2 62 56 362;
13, 478 1 71 71 502;
14, 486 1 73 84 467;
15, 449 1 74 67 480;
16, 461 1 76 77 474;
17, 465 1 74 56 513;
18, 465 1 78 45 461;
19, 451 2 68 72 409;
20, 442 2 69 74 435;
21, 461 2 62 56 529;
22, 478 2 64 61 452;
23, 446 2 66 16 423;
24, 451 2 64 61 283;
25, 486 1 69 71 478;
26, 462 1 71 71 470;
27, 449 1 73 64 458;
28, 474 1 74 69 455;
29, 431 1 73 81 513;
30, 433 1 71 69 440;
31, 465 1 69 71 -999;
