1, 516 1 69 86 535;
2, 476 1 73 81 521;
3, 495 1 76 90 512;
4, 461 1 74 82 561;
5, 474 1 73 84 563;
6, 516 1 71 69 476;
7, 496 2 61 70 555;
8, 502 2 64 95 472;
9, 472 2 68 88 522;
10, 491 2 66 81 612;
11, 532 2 64 79 485;
12, 501 2 62 86 456;
13, 468 1 71 69 558;
14, 496 1 74 90 558;
15, 510 1 78 88 560;
16, 485 1 76 95 573;
17, 494 1 74 86 553;
18, 486 1 73 88 504;
19, 533 2 62 82 591;
20, 495 2 66 78 493;
21, 468 2 69 101 567;
22, 511 2 68 103 620;
23, 480 2 66 70 541;
24, 499 2 64 82 558;
25, 489 1 69 79 556;
26, 503 1 71 79 515;
27, 484 1 73 81 572;
28, 498 2 74 111 564;
29, 472 2 73 88 559;
30, 477 2 71 77 539;
31, 519 2 69 56 -999;
