1, 485 2 69 65 537;
2, 471 2 73 84 483;
3, 482 2 76 111 505;
4, 464 2 74 106 513;
5, 466 2 73 78 520;
6, 486 2 71 69 510;
7, 476 1 61 66 565;
8, 511 1 64 86 474;
9, 472 1 68 88 544;
10, 472 1 66 84 518;
11, 475 1 64 90 509;
12, 471 1 62 86 478;
13, 516 2 71 65 531;
14, 493 2 74 106 462;
15, 457 2 78 98 499;
16, 469 2 76 111 497;
17, 455 2 74 86 520;
18, 505 2 73 33 487;
19, 495 1 62 74 532;
20, 448 1 66 81 507;
21, 479 1 69 95 536;
22, 477 1 68 93 582;
23, 471 1 66 81 558;
24, 474 1 64 77 507;
25, 521 2 69 29 530;
26, 460 2 71 69 509;
27, 461 2 73 98 516;
28, 476 1 74 79 554;
29, 477 1 73 81 502;
30, 442 1 71 77 511;
31, 498 2 69 50 -999;
