1, 526 2 69 77 605;
2, 522 2 71 90 564;
3, 502 2 73 88 525;
4, 495 2 74 101 512;
5, 470 2 73 68 543;
6, 499 2 76 95 491;
7, 477 1 66 68 575;
8, 498 1 68 72 521;
9, 475 1 61 43 525;
10, 497 1 62 74 494;
11, 513 1 64 79 471;
12, 525 1 62 74 439;
13, 530 2 71 86 568;
14, 489 2 73 88 557;
15, 521 2 74 111 524;
16, 512 2 76 118 506;
17, 492 2 74 106 492;
18, 460 2 78 103 479;
19, 492 1 68 81 540;
20, 502 1 69 86 415;
21, 507 1 62 71 585;
22, 509 1 64 67 554;
23, 501 1 66 72 600;
24, 495 1 64 71 526;
25, 501 2 69 69 534;
26, 463 2 71 82 510;
27, 459 2 73 78 511;
28, 530 1 74 71 507;
29, 439 1 73 84 582;
30, 520 1 71 69 509;
31, 471 1 69 74 -999;
