1, 518 1 69 74 463;
2, 447 1 76 82 533;
3, 508 1 71 71 515;
4, 517 1 73 64 572;
5, 502 1 74 79 500;
6, 479 1 71 36 431;
7, 551 2 66 70 536;
8, 512 2 68 20 496;
9, 458 2 61 53 548;
10, 480 2 62 90 497;
11, 504 2 64 82 490;
12, 498 2 62 82 355;
13, 481 1 71 59 236;
14, 3313 1 69 90 82;
15, 210 1 69 82 86;
16, 225 1 69 77 74;
17, 213 1 69 82 91;
18, 227 1 69 74 87;
19, 223 1 69 67 86;
20, 231 1 69 74 95;
21, 447 1 69 79 88;
22, 433 1 69 71 81;
23, 238 1 69 71 74;
24, 226 1 69 79 81;
25, 237 1 69 77 76;
26, 225 1 69 82 105;
27, 447 1 69 86 102;
28, 433 1 69 79 86;
29, 245 1 69 77 84;
30, 241 1 69 82 81;
31, 760 1 69 90 77;
32, 222 1 69 86 -999;
