1, 514 1 69 82 479;
2, 484 1 76 95 503;
3, 449 1 71 90 512;
4, 467 1 73 88 475;
5, 468 1 74 95 508;
6, 490 1 71 101 450;
7, 484 2 61 70 467;
8, 437 2 62 86 465;
9, 465 2 64 90 464;
10, 465 2 66 78 476;
11, 486 2 68 78 473;
12, 485 2 62 82 353;
13, 721 1 71 79 445;
14, 457 1 78 84 519;
15, 452 1 73 103 734;
16, 493 1 74 95 459;
17, 453 1 76 101 482;
18, 464 1 73 103 441;
19, 479 2 62 77 498;
20, 500 2 69 69 55;
21, 391 2 64 86 352;
22, 432 2 66 68 298;
23, 446 2 68 51 437;
24, 478 2 64 79 191;
25, 529 1 69 95 482;
26, 471 1 71 101 527;
27, 465 1 73 93 510;
28, 524 1 74 82 508;
29, 481 1 73 84 458;
30, 403 1 71 82 515;
31, 515 1 69 90 -999;
