1, 521 1 69 86 306;
2, 482 1 69 77 579;
3, 482 1 76 90 404;
4, 476 1 74 82 460;
5, 452 1 73 75 463;
6, 463 1 71 90 439;
7, 464 2 61 60 156;
8, 460 2 61 64 508;
9, 468 2 68 75 436;
10, 480 2 65 77 282;
11, 1693 1 74 77 88;
12, 76 1 69 90 80;
13, 114 1 74 56 128;
14, 18 1 71 86 79;
15, 2 1 72 39 106;
16, 92 1 69 95 88;
17, 3 1 67 95 53;
18, 447 1 88 46 43;
19, 7 1 86 48 32;
20, 3 1 40 79 101;
21, 32 1 41 67 71;
22, 10 2 64 86 73;
23, 71 2 67 90 82;
24, 19 1 45 61 118;
25, 37 1 91 71 60;
26, 18 1 84 44 52;
27, 10 1 89 32 36;
28, 5 1 88 63 64;
29, 59 2 67 95 61;
30, 10 2 65 79 37;
31, 60 2 64 111 70;
