1, 542 2 69 57 606;
2, 516 2 71 74 519;
3, 467 2 73 78 565;
4, 536 2 74 90 532;
5, 487 2 73 75 545;
6, 518 2 76 82 660;
7, 535 1 66 78 520;
8, 492 1 68 78 539;
9, 476 1 61 58 588;
10, 528 1 62 86 500;
11, 502 1 64 86 485;
12, 453 1 62 67 517;
13, 593 2 71 61 585;
14, 501 2 73 88 546;
15, 507 2 74 106 510;
16, 505 2 76 111 505;
17, 500 2 74 106 515;
18, 501 2 78 93 518;
19, 513 1 68 81 555;
20, 513 1 69 90 437;
21, 488 1 62 67 559;
22, 509 1 64 86 552;
23, 497 1 66 78 538;
24, 485 1 64 67 469;
25, 533 2 69 63 612;
26, 549 2 71 74 494;
27, 461 2 73 78 510;
28, 514 1 74 74 571;
29, 488 2 73 75 584;
30, 521 2 71 61 534;
31, 499 2 69 57 -999;
