1, 511 1 69 69 585;
2, 498 1 71 74 580;
3, 491 1 73 84 589;
4, 499 1 74 79 553;
5, 485 1 73 93 496;
6, 481 1 76 74 541;
7, 500 2 66 78 509;
8, 487 2 68 72 466;
9, 463 2 61 57 612;
10, 542 2 62 95 494;
11, 493 2 64 90 448;
12, 474 2 62 79 450;
13, 490 1 71 67 574;
14, 433 1 73 66 639;
15, 513 1 74 82 566;
16, 499 1 76 90 546;
17, 497 1 74 79 514;
18, 491 1 78 84 417;
19, 470 2 68 98 525;
20, 482 2 69 90 488;
21, 494 2 62 67 628;
22, 492 2 64 90 538;
23, 459 2 66 57 537;
24, 500 2 64 67 505;
25, 528 1 69 86 518;
26, 464 1 71 71 546;
27, 515 1 73 75 507;
28, 531 2 74 90 529;
29, 460 2 73 66 559;
30, 502 1 71 74 520;
31, 502 2 69 46 -999;
