  2327	 0	 233	-1	 2327	 2327	 0	 0	 0	 0	 0
  2577	 0	 233	-1	 2577	 2577	 0	 0	 0	 0	 0
  2827	 0	 233	-1	 2827	 2827	 0	 0	 0	 0	 0
  3077	 0	 233	-1	 3077	 3077	 0	 0	 0	 0	 0
  3327	 0	 233	-1	 3327	 3327	 0	 0	 0	 0	 0
  3577	 0	 233	-1	 3577	 3577	 0	 0	 0	 0	 0
  3830	 0	 234	-1	 3830	 3830	 0	 0	 0	 0	 0
  3840	 0	 237	-1	 3840	 3840	 0	 0	 0	 0	 0
  4102	 0	 234	-1	 4102	 4102	 0	 0	 0	 0	 0
  4112	 0	 237	-1	 4112	 4112	 0	 0	 0	 0	 0
  4351	 0	 234	-1	 4351	 4351	 0	 0	 0	 0	 0
  4361	 0	 237	-1	 4361	 4361	 0	 0	 0	 0	 0
  4611	 0	 234	-1	 4611	 4611	 0	 0	 0	 0	 0
  4621	 0	 237	-1	 4621	 4621	 0	 0	 0	 0	 0
  4866	 0	 234	-1	 4866	 4866	 0	 0	 0	 0	 0
  4876	 0	 237	-1	 4876	 4876	 0	 0	 0	 0	 0
  5124	 0	 234	-1	 5124	 5124	 0	 0	 0	 0	 0
  5134	 0	 237	-1	 5134	 5134	 0	 0	 0	 0	 0
  5374	 0	 234	-1	 5374	 5374	 0	 0	 0	 0	 0
  5384	 0	 237	-1	 5384	 5384	 0	 0	 0	 0	 0
  5624	 0	 234	-1	 5624	 5624	 0	 0	 0	 0	 0
  5634	 0	 237	-1	 5634	 5634	 0	 0	 0	 0	 0
  5874	 0	 234	-1	 5874	 5874	 0	 0	 0	 0	 0
  5884	 0	 237	-1	 5884	 5884	 0	 0	 0	 0	 0
  6124	 0	 234	-1	 6124	 6124	 0	 0	 0	 0	 0
  6134	 0	 237	-1	 6134	 6134	 0	 0	 0	 0	 0
  6374	 0	 234	-1	 6374	 6374	 0	 0	 0	 0	 0
  6384	 0	 237	-1	 6384	 6384	 0	 0	 0	 0	 0
