1, 529 2 69 61 513;
2, 494 2 71 79 452;
3, 424 2 73 75 520;
4, 491 2 74 95 499;
5, 477 2 73 78 492;
6, 506 2 76 101 533;
7, 476 1 66 84 455;
8, 455 1 68 98 442;
9, 435 1 61 68 507;
10, 455 1 62 90 504;
11, 467 1 64 90 482;
12, 452 1 62 90 528;
13, 492 2 71 56 520;
14, 464 2 73 70 518;
15, 489 2 74 86 453;
16, 478 2 76 101 444;
17, 447 2 74 90 469;
18, 444 2 78 88 500;
19, 491 1 68 88 489;
20, 454 1 69 86 463;
21, 457 1 62 77 527;
22, 464 1 64 101 469;
23, 421 1 66 88 479;
24, 469 1 64 101 578;
25, 498 2 69 71 460;
26, 436 2 71 77 521;
27, 471 2 73 84 477;
28, 459 1 74 82 562;
29, 482 2 73 72 536;
30, 497 2 71 71 490;
31, 495 1 69 69 -999;
