1, 517 1 69 90 515;
2, 486 1 71 86 509;
3, 434 1 73 84 480;
4, 440 1 74 90 480;
5, 444 1 73 98 492;
6, 462 1 76 90 511;
7, 500 2 66 88 444;
8, 421 2 68 98 515;
9, 495 2 61 78 528;
10, 473 2 62 106 493;
11, 463 2 64 101 500;
12, 472 2 62 106 464;
13, 505 1 71 77 527;
14, 443 1 73 88 517;
15, 446 1 74 95 486;
16, 470 1 76 95 465;
17, 454 1 74 90 488;
18, 427 1 78 81 573;
19, 489 2 68 98 510;
20, 483 2 69 86 448;
21, 463 2 62 71 435;
22, 436 2 64 95 506;
23, 479 2 66 84 486;
24, 450 2 64 90 500;
25, 490 1 69 90 502;
26, 453 1 71 86 489;
27, 444 1 73 84 489;
28, 482 2 74 95 523;
29, 478 1 73 78 545;
30, 452 1 71 61 504;
31, 486 1 69 74 -999;
