1, 487 1 69 79 545;
2, 475 1 73 81 488;
3, 491 1 76 82 525;
4, 480 1 74 82 566;
5, 491 1 73 75 544;
6, 507 1 71 74 444;
7, 564 2 61 35 559;
8, 508 2 64 90 476;
9, 479 2 68 98 516;
10, 473 2 66 88 586;
11, 491 2 64 82 469;
12, 505 2 62 74 521;
13, 489 1 71 69 501;
14, 495 1 74 79 495;
15, 478 1 78 78 536;
16, 492 1 76 82 546;
17, 505 1 74 82 542;
18, 496 1 73 84 487;
19, 495 2 62 82 569;
20, 485 2 66 109 516;
21, 496 2 69 106 550;
22, 487 2 68 103 600;
23, 453 2 66 78 565;
24, 523 2 64 79 563;
25, 510 1 69 77 528;
26, 515 1 71 77 526;
27, 493 1 73 81 531;
28, 526 2 74 111 512;
29, 457 2 73 81 596;
30, 509 1 71 79 516;
31, 506 1 69 79 -999;
