1, 539 2 69 65 616;
2, 512 2 73 88 508;
3, 463 2 76 106 567;
4, 511 2 74 101 574;
5, 505 2 73 72 558;
6, 513 2 71 67 614;
7, 507 1 61 58 611;
8, 551 1 64 82 541;
9, 510 1 68 78 548;
10, 466 1 66 72 518;
11, 474 1 64 86 501;
12, 505 1 62 79 478;
13, 565 2 71 79 578;
14, 522 2 74 111 486;
15, 465 2 78 98 531;
16, 494 2 76 106 529;
17, 495 2 74 86 509;
18, 481 2 73 68 557;
19, 522 1 62 74 564;
20, 489 1 66 75 556;
21, 494 1 69 79 536;
22, 491 1 68 66 590;
23, 488 1 66 68 574;
24, 523 1 64 63 545;
25, 520 2 69 61 596;
26, 507 2 71 86 512;
27, 471 2 73 93 518;
28, 498 1 74 67 515;
29, 446 1 73 78 538;
30, 487 2 71 56 535;
31, 525 2 69 30 -999;
