1, 524 2 69 67 566;
2, 515 2 73 84 492;
3, 496 2 76 111 535;
4, 488 2 74 111 550;
5, 489 2 73 70 527;
6, 491 2 71 65 426;
7, 476 1 61 68 513;
8, 475 1 64 69 473;
9, 482 1 68 93 538;
10, 473 1 66 88 507;
11, 471 1 64 86 501;
12, 464 1 62 82 407;
13, 510 2 71 59 562;
14, 501 2 74 106 476;
15, 486 2 78 98 503;
16, 477 2 76 118 538;
17, 492 2 74 90 502;
18, 465 2 73 68 434;
19, 490 1 62 71 532;
20, 465 1 66 78 514;
21, 486 1 69 95 550;
22, 484 1 68 84 555;
23, 469 1 66 88 543;
24, 467 1 64 86 452;
25, 509 2 69 40 573;
26, 506 2 71 82 539;
27, 492 2 73 103 521;
28, 484 2 74 111 525;
29, 466 2 73 78 560;
30, 476 1 71 77 488;
31, 511 2 69 42 -999;
