1, 556 1 69 86 575;
2, 517 1 73 93 552;
3, 520 1 76 90 547;
4, 497 1 74 82 543;
5, 485 1 73 84 514;
6, 512 1 71 82 525;
7, 533 2 61 62 531;
8, 529 2 64 95 522;
9, 507 2 68 109 542;
10, 511 2 66 81 562;
11, 534 2 64 90 496;
12, 494 2 62 95 556;
13, 527 1 71 77 557;
14, 512 1 74 95 528;
15, 506 1 78 84 550;
16, 526 1 76 82 511;
17, 523 1 74 77 512;
18, 525 1 73 84 538;
19, 561 2 62 82 476;
20, 480 2 66 75 515;
21, 503 2 69 74 542;
22, 497 2 68 78 573;
23, 540 2 66 81 531;
24, 498 2 64 79 550;
25, 547 1 69 90 553;
26, 512 1 71 86 550;
27, 507 1 73 88 539;
28, 525 1 74 86 591;
29, 537 1 73 84 564;
30, 517 1 71 79 521;
31, 536 1 69 71 -999;
