1, 526 1 69 101 319;
2, 502 1 69 86 311;
3, 478 1 76 90 328;
4, 504 1 74 79 366;
5, 467 1 73 88 283;
6, 484 1 71 74 217;
7, 517 2 61 88 376;
8, 496 2 61 72 573;
9, 507 2 68 84 534;
10, 447 2 66 81 476;
11, 488 2 64 95 462;
12, 489 2 62 71 350;
13, 489 1 71 82 280;
14, 507 1 71 71 254;
15, 449 1 78 66 450;
16, 507 1 76 79 324;
17, 512 1 74 79 177;
18, 471 1 73 81 447;
19, 488 2 62 90 350;
20, 479 2 62 79 402;
21, 476 2 69 86 517;
22, 454 2 68 93 518;
23, 496 2 66 93 490;
24, 501 2 64 77 370;
25, 513 1 69 101 446;
26, 469 1 71 82 333;
27, 469 1 73 93 332;
28, 502 1 74 86 540;
29, 493 1 73 81 527;
30, 462 1 71 82 473;
31, 516 1 69 65 -999;
