1, 483 2 69 44 499;
2, 442 2 73 72 457;
3, 475 2 76 67 439;
4, 434 2 74 86 484;
5, 436 2 73 70 432;
6, 465 2 71 57 475;
7, 459 1 61 36 511;
8, 437 1 64 44 500;
9, 441 1 68 62 480;
10, 435 1 66 72 450;
11, 463 1 64 34 524;
12, 478 1 62 40 472;
13, 480 2 71 59 464;
14, 478 2 74 77 416;
15, 436 2 78 68 447;
16, 435 2 76 95 421;
17, 437 2 74 52 415;
18, 417 2 73 44 649;
19, 460 1 62 54 494;
20, 457 1 66 70 482;
21, 459 1 69 82 461;
22, 430 1 68 68 444;
23, 429 1 66 68 448;
24, 431 1 64 43 481;
25, 437 2 69 59 429;
26, 428 2 71 67 482;
27, 446 2 73 68 449;
28, 463 2 74 86 424;
29, 465 1 73 70 429;
30, 467 2 71 65 446;
31, 468 2 69 65 -999;
