1, 508 1 69 86 506;
2, 482 1 76 90 474;
3, 442 1 73 88 284;
4, 456 1 73 88 437;
5, 444 1 74 82 449;
6, 459 1 71 77 506;
7, 483 2 61 84 466;
8, 466 2 62 95 473;
9, 446 2 64 95 486;
10, 441 2 66 81 475;
11, 442 2 68 88 438;
12, 457 2 62 74 254;
13, 479 1 71 79 493;
14, 454 1 78 81 474;
15, 438 1 73 81 481;
16, 461 1 74 79 447;
17, 464 1 76 86 449;
18, 438 1 73 88 566;
19, 493 2 62 71 516;
20, 459 2 64 90 478;
21, 430 2 66 93 528;
22, 465 2 68 98 474;
23, 451 2 69 86 459;
24, 457 2 64 77 188;
25, 469 1 69 86 474;
26, 451 1 71 71 429;
27, 431 1 73 84 451;
28, 455 1 74 86 503;
29, 445 1 73 81 474;
30, 452 1 71 69 468;
31, 435 1 69 95 -999;
