1, 519 1 69 106 460;
2, 477 1 76 69 434;
3, 476 1 71 59 382;
4, 414 1 73 93 442;
5, 451 1 74 77 410;
6, 471 1 71 54 315;
7, 451 2 61 66 502;
8, 446 2 62 101 492;
9, 457 2 64 95 491;
10, 428 2 66 88 516;
11, 431 2 68 98 453;
12, 418 2 62 90 635;
13, 442 1 71 86 457;
14, 442 1 78 66 490;
15, 436 1 73 75 457;
16, 479 1 74 90 439;
17, 487 1 76 77 374;
18, 408 1 73 66 558;
19, 475 2 62 82 481;
20, 451 2 64 101 481;
21, 459 2 66 88 462;
22, 421 2 68 98 455;
23, 423 2 69 90 474;
24, 452 2 64 95 345;
25, 461 1 69 95 464;
26, 443 1 71 71 443;
27, 433 1 73 70 432;
28, 442 1 74 86 567;
29, 467 2 73 84 453;
30, 413 2 71 101 464;
31, 455 2 69 82 -999;
