1, 520 2 69 82 125;
2, 467 2 69 95 496;
3, 482 2 76 118 499;
4, 465 2 74 95 445;
5, 420 2 73 81 416;
6, 425 2 71 79 276;
7, 477 1 61 78 327;
8, 465 1 61 98 384;
9, 427 1 68 84 461;
10, 454 1 66 98 490;
11, 449 1 64 111 444;
12, 458 1 62 111 417;
13, 454 2 71 82 153;
14, 462 2 71 69 499;
15, 462 2 78 93 491;
16, 455 2 76 95 457;
17, 443 2 74 82 518;
18, 471 2 73 70 228;
19, 468 1 62 86 324;
20, 456 1 62 90 389;
21, 449 1 69 106 419;
22, 455 1 68 84 383;
23, 427 1 66 81 519;
24, 489 1 64 118 418;
25, 489 2 69 86 415;
26, 437 2 71 71 425;
27, 452 2 73 72 406;
28, 456 1 74 90 497;
29, 477 1 73 93 456;
30, 415 1 71 79 498;
31, 488 1 69 86 -999;
