1, 492 1 69 71 536;
2, 490 1 71 67 515;
3, 491 1 73 81 508;
4, 471 1 74 74 486;
5, 441 1 73 81 509;
6, 522 1 76 82 511;
7, 498 2 66 72 504;
8, 482 2 68 37 501;
9, 467 2 61 53 664;
10, 489 2 62 82 489;
11, 489 2 64 71 464;
12, 485 2 62 82 416;
13, 494 1 71 67 502;
14, 439 1 73 81 508;
15, 468 1 74 77 517;
16, 484 1 76 90 517;
17, 483 1 74 77 466;
18, 456 1 78 72 443;
19, 498 2 68 93 485;
20, 455 2 69 79 483;
21, 467 2 62 79 612;
22, 489 2 64 106 546;
23, 457 2 66 68 541;
24, 496 2 64 79 549;
25, 507 1 69 77 487;
26, 491 1 71 63 503;
27, 484 1 73 81 533;
28, 504 2 74 106 524;
29, 460 2 73 78 553;
30, 488 1 71 63 570;
31, 517 2 69 31 -999;
