1, 574 1 69 77 538;
2, 496 1 71 82 505;
3, 493 1 73 78 484;
4, 451 1 74 82 498;
5, 470 1 73 84 484;
6, 480 1 76 101 497;
7, 431 2 66 75 472;
8, 482 2 68 47 469;
9, 457 2 61 43 440;
10, 452 2 62 77 438;
11, 444 2 64 77 435;
12, 452 2 62 69 417;
13, 496 1 71 71 497;
14, 464 1 73 81 469;
15, 438 1 74 77 501;
16, 468 1 76 79 474;
17, 451 1 74 79 482;
18, 430 1 78 57 567;
19, 450 2 68 78 443;
20, 453 2 69 77 419;
21, 457 2 62 65 465;
22, 475 2 64 61 463;
23, 429 2 66 66 449;
24, 486 2 64 54 310;
25, 419 1 69 74 522;
26, 487 1 71 77 511;
27, 479 1 73 84 443;
28, 456 1 74 71 453;
29, 462 1 73 78 523;
30, 456 2 71 65 436;
31, 485 1 69 86 -999;
