1, 479 1 69 63 553;
2, 505 1 73 47 567;
3, 529 1 76 77 497;
4, 490 1 74 65 562;
5, 520 1 73 78 518;
6, 477 1 71 59 501;
7, 491 2 61 62 528;
8, 471 2 64 63 458;
9, 490 2 68 9 493;
10, 440 2 66 68 455;
11, 478 2 64 71 500;
12, 434 2 62 54 485;
13, 521 1 71 65 489;
14, 481 1 74 79 553;
15, 471 1 78 72 542;
16, 506 1 76 82 510;
17, 494 1 74 52 518;
18, 486 1 73 70 604;
19, 472 2 62 56 522;
20, 450 2 66 68 449;
21, 454 2 69 82 507;
22, 453 2 68 70 538;
23, 442 2 66 81 448;
24, 465 2 64 74 459;
25, 501 1 69 77 494;
26, 544 1 71 52 462;
27, 433 1 73 78 470;
28, 505 1 74 74 520;
29, 515 1 73 78 613;
30, 392 1 71 61 490;
31, 528 1 69 52 -999;
