1, 500 2 69 71 457;
2, 472 2 76 95 484;
3, 480 2 71 67 511;
4, 479 2 73 55 517;
5, 487 2 74 79 467;
6, 484 2 71 57 377;
7, 486 1 61 93 519;
8, 448 1 62 106 559;
9, 479 1 64 106 435;
10, 448 1 66 93 469;
11, 464 1 68 98 503;
12, 460 1 62 82 390;
13, 505 2 71 63 537;
14, 503 2 78 88 516;
15, 488 2 73 66 444;
16, 449 2 74 69 475;
17, 460 2 76 82 466;
18, 477 2 73 70 432;
19, 445 1 62 101 465;
20, 463 1 64 101 485;
21, 444 1 66 81 456;
22, 463 1 68 88 463;
23, 465 1 69 101 457;
24, 467 1 64 90 443;
25, 490 2 69 65 437;
26, 467 2 71 67 488;
27, 462 2 73 72 415;
28, 455 1 74 86 532;
29, 471 1 73 81 532;
30, 463 1 71 82 457;
31, 447 1 69 101 -999;
