1, 513 1 69 95 325;
2, 456 1 69 90 361;
3, 450 1 76 90 409;
4, 480 1 74 86 435;
5, 494 1 73 84 325;
6, 484 1 71 71 492;
7, 551 2 61 19 272;
8, 472 2 61 57 508;
9, 491 2 68 88 501;
10, 467 2 66 72 506;
11, 513 2 64 82 483;
12, 455 2 62 82 327;
13, 495 1 71 86 273;
14, 475 1 71 69 374;
15, 460 1 78 81 372;
16, 497 1 76 90 333;
17, 490 1 74 74 329;
18, 513 1 73 72 441;
19, 567 2 62 77 269;
20, 535 2 62 74 448;
21, 458 2 69 86 462;
22, 432 2 68 44 446;
23, 431 2 66 70 497;
24, 507 2 64 79 238;
25, 529 1 69 90 468;
26, 414 1 71 63 407;
27, 477 1 73 84 364;
28, 471 1 74 82 531;
29, 475 1 73 78 495;
30, 440 1 71 79 469;
31, 471 1 69 67 -999;
