1, 545 2 69 95 105;
2, 474 2 69 90 445;
3, 458 2 76 118 490;
4, 456 2 74 90 457;
5, 425 2 73 68 459;
6, 446 2 71 82 100;
7, 465 1 61 103 376;
8, 471 1 61 98 436;
9, 485 1 68 98 387;
10, 429 1 66 93 468;
11, 479 1 64 106 441;
12, 472 1 62 106 482;
13, 474 2 71 90 133;
14, 429 2 71 86 469;
15, 444 2 78 88 488;
16, 454 2 76 90 456;
17, 459 2 74 90 491;
18, 456 2 73 78 377;
19, 496 1 62 90 322;
20, 471 1 62 90 370;
21, 449 1 69 106 410;
22, 475 1 68 81 398;
23, 443 1 66 68 375;
24, 493 1 64 106 432;
25, 462 2 69 86 452;
26, 448 2 71 77 435;
27, 437 2 73 64 398;
28, 464 1 74 77 519;
29, 469 1 73 78 434;
30, 377 1 71 65 479;
31, 465 1 69 86 -999;
