1, 468 2 69 54 496;
2, 505 2 71 50 523;
3, 472 2 73 66 501;
4, 481 2 74 71 487;
5, 457 2 73 64 461;
6, 498 2 76 63 407;
7, 474 1 66 78 532;
8, 490 1 68 72 503;
9, 449 1 61 66 498;
10, 477 1 62 50 552;
11, 495 1 64 79 467;
12, 469 1 62 77 575;
13, 510 2 71 27 526;
14, 434 2 73 51 509;
15, 455 2 74 77 459;
16, 480 2 76 79 446;
17, 467 2 74 69 376;
18, 442 2 78 75 477;
19, 468 1 68 70 532;
20, 483 1 69 90 493;
21, 499 1 62 59 461;
22, 455 1 64 90 490;
23, 460 1 66 78 494;
24, 465 1 64 74 488;
25, 453 2 69 43 491;
26, 473 2 71 71 465;
27, 453 2 73 58 441;
28, 468 2 74 74 482;
29, 459 1 73 72 442;
30, 457 1 71 54 437;
31, 457 1 69 71 -999;
