1, 477 2 69 57 505;
2, 453 2 71 69 483;
3, 426 2 73 57 435;
4, 431 2 74 90 443;
5, 411 2 73 64 453;
6, 458 2 76 71 452;
7, 726 1 66 70 480;
8, 440 1 68 66 488;
9, 440 1 61 41 465;
10, 437 1 62 54 474;
11, 468 1 64 79 442;
12, 396 1 62 59 492;
13, 461 2 71 36 501;
14, 411 2 73 55 503;
15, 429 2 74 90 424;
16, 422 2 76 90 422;
17, 420 2 74 82 378;
18, 444 2 78 75 430;
19, 467 1 68 34 500;
20, 469 1 69 74 452;
21, 461 1 62 74 436;
22, 446 1 64 74 517;
23, 428 1 66 62 485;
24, 443 1 64 71 420;
25, 465 2 69 57 396;
26, 386 2 71 65 420;
27, 424 2 73 66 439;
28, 461 1 74 54 527;
29, 457 1 73 70 435;
30, 448 1 71 41 412;
31, 412 1 69 69 223;
