1, 495 2 69 86 524;
2, 451 2 76 95 649;
3, 449 2 71 77 517;
4, 414 2 73 81 458;
5, 432 2 74 95 461;
6, 449 2 71 79 724;
7, 451 1 61 84 431;
8, 444 1 62 82 420;
9, 413 1 64 90 422;
10, 433 1 66 81 425;
11, 427 1 68 88 420;
12, 443 1 62 86 584;
13, 402 2 71 71 435;
14, 446 2 78 78 554;
15, 440 2 73 78 475;
16, 435 2 74 106 423;
17, 434 2 76 95 453;
18, 431 2 73 62 808;
19, 453 1 62 95 467;
20, 435 1 64 86 433;
21, 425 1 66 84 446;
22, 428 1 68 88 391;
23, 419 1 69 101 435;
24, 437 1 64 101 526;
25, 396 2 69 82 409;
26, 426 2 71 79 460;
27, 430 2 73 78 397;
28, 429 1 74 82 432;
29, 432 1 73 93 443;
30, 375 1 71 86 472;
31, 439 1 69 95 -999;
