1, 492 2 69 50 507;
2, 448 2 73 51 472;
3, 487 2 76 79 484;
4, 484 2 74 74 475;
5, 502 2 73 66 493;
6, 470 2 71 59 542;
7, 498 1 61 88 469;
8, 451 1 64 106 452;
9, 433 1 68 98 463;
10, 443 1 66 81 515;
11, 438 1 64 90 479;
12, 468 1 62 86 525;
13, 498 2 71 57 426;
14, 469 2 74 82 439;
15, 450 2 78 81 474;
16, 444 2 76 106 476;
17, 481 2 74 90 433;
18, 432 2 73 49 558;
19, 487 1 62 101 489;
20, 429 1 66 103 449;
21, 433 1 69 106 478;
22, 452 1 68 88 459;
23, 424 1 66 84 470;
24, 453 1 64 82 504;
25, 497 2 69 65 408;
26, 424 2 71 79 482;
27, 477 2 73 70 441;
28, 451 2 74 101 491;
29, 455 2 73 84 457;
30, 439 2 71 79 449;
31, 456 2 69 86 -999;
