1, 546 2 69 69 486;
2, 447 2 73 72 488;
3, 498 2 76 95 481;
4, 494 2 74 101 480;
5, 482 2 73 78 472;
6, 486 2 71 90 497;
7, 510 1 61 84 534;
8, 526 1 64 86 481;
9, 477 1 68 93 536;
10, 492 1 66 84 550;
11, 509 1 64 82 516;
12, 506 1 62 95 431;
13, 517 2 71 79 481;
14, 487 2 74 90 497;
15, 478 2 78 98 533;
16, 518 2 76 95 471;
17, 497 2 74 86 474;
18, 463 2 73 53 504;
19, 531 1 62 95 554;
20, 489 1 66 93 522;
21, 495 1 69 95 509;
22, 472 1 68 84 554;
23, 524 1 66 70 515;
24, 522 1 64 95 454;
25, 458 2 69 71 478;
26, 482 2 71 79 494;
27, 447 2 73 81 461;
28, 541 1 74 79 530;
29, 489 1 73 84 471;
30, 487 1 71 77 469;
31, 479 1 69 79 -999;
