1, 486 1 69 71 572;
2, 519 1 71 77 501;
3, 450 1 73 84 447;
4, 435 1 74 77 455;
5, 428 1 73 93 502;
6, 464 1 76 86 459;
7, 480 2 66 75 508;
8, 472 2 68 98 495;
9, 447 2 61 66 491;
10, 469 2 62 101 461;
11, 469 2 64 82 474;
12, 485 2 62 106 440;
13, 458 1 71 74 524;
14, 467 1 73 93 511;
15, 450 1 74 86 476;
16, 439 1 76 86 463;
17, 450 1 74 82 487;
18, 471 1 78 88 510;
19, 433 2 68 70 507;
20, 511 2 69 90 437;
21, 474 2 62 59 428;
22, 444 2 64 101 499;
23, 466 2 66 78 463;
24, 442 2 64 86 508;
25, 498 1 69 79 529;
26, 484 1 71 82 473;
27, 426 1 73 88 465;
28, 481 2 74 101 526;
29, 475 1 73 81 465;
30, 456 2 71 86 497;
31, 492 1 69 79 -999;
