1, 503 2 69 63 511;
2, 483 2 71 79 496;
3, 457 2 73 78 536;
4, 500 2 74 95 490;
5, 480 2 73 75 510;
6, 509 2 76 106 482;
7, 522 1 66 84 488;
8, 471 1 68 98 489;
9, 458 1 61 66 498;
10, 448 1 62 90 460;
11, 453 1 64 101 517;
12, 482 1 62 95 530;
13, 462 2 71 50 528;
14, 469 2 73 78 518;
15, 448 2 74 101 463;
16, 472 2 76 106 443;
17, 436 2 74 106 476;
18, 453 2 78 93 511;
19, 471 1 68 84 510;
20, 476 1 69 82 483;
21, 482 1 62 77 502;
22, 456 1 64 101 467;
23, 436 1 66 81 487;
24, 449 1 64 95 550;
25, 488 2 69 77 493;
26, 463 2 71 74 492;
27, 436 2 73 78 493;
28, 488 2 74 106 511;
29, 474 1 73 93 519;
30, 479 2 71 77 454;
31, 454 1 69 77 -999;
