7, 3318184 2 39 93 21;
8, 2933 2 55 57 50;
9, 2952431 1 69 69 301;
10, 102 1 73 72 171;
11, 180 1 76 63 342;
12, 314 1 73 70 543;
13, 40 1 69 35 504;
14, 462 1 74 67 179;
15, 28 1 71 61 103;
16, 350 1 57 23 487;
17, 61 1 59 48 446;
18, 88 1 62 57 314;
19, 38 1 68 41 263;
20, 31 1 74 57 326;
21, 2 1 71 65 134;
22, 494 1 61 13 357;
23, 24 1 66 68 339;
24, 25 1 64 33 318;
25, 2 1 74 42 315;
26, 9 1 57 20 305;
27, 12 1 69 69 42;
28, 471 1 61 39 293;
29, 0 1 73 78 309;
30, 10 1 66 57 315;
31, 26 1 57 31 275;
32, 6 1 64 34 259;
33, 2 1 69 74 222;
