1, 491 1 69 79 352;
2, 524 1 69 82 375;
3, 457 1 76 90 458;
4, 475 1 74 90 461;
5, 464 1 73 88 479;
6, 465 1 71 90 398;
7, 493 2 61 45 176;
8, 473 2 61 64 542;
9, 482 2 68 81 498;
10, 442 2 66 78 464;
11, 478 2 64 74 495;
12, 481 2 62 86 152;
13, 453 1 71 79 322;
14, 501 1 71 82 372;
15, 446 1 78 84 423;
16, 468 1 76 82 435;
17, 457 1 74 86 501;
18, 471 1 73 98 432;
19, 468 2 62 77 152;
20, 465 2 62 90 503;
21, 489 2 69 95 495;
22, 467 2 68 93 487;
23, 470 2 66 78 476;
24, 482 2 64 77 298;
25, 483 1 69 82 478;
26, 461 1 71 82 485;
27, 478 1 73 81 415;
28, 477 1 74 86 485;
29, 475 1 73 72 461;
30, 461 1 71 86 472;
31, 478 1 69 82 -999;
