1, 529 2 69 86 577;
2, 529 2 76 101 596;
3, 516 2 71 86 529;
4, 485 2 73 84 529;
5, 524 2 74 95 499;
6, 501 2 71 74 551;
7, 530 1 61 75 502;
8, 519 1 62 95 503;
9, 496 1 64 95 534;
10, 527 1 66 93 478;
11, 487 1 68 93 455;
12, 514 1 62 79 504;
13, 509 2 71 79 615;
14, 484 2 78 93 633;
15, 463 2 73 88 530;
16, 507 2 74 106 469;
17, 500 2 76 95 516;
18, 472 2 73 43 644;
19, 535 1 62 95 510;
20, 519 1 64 90 500;
21, 515 1 66 88 480;
22, 506 1 68 84 461;
23, 501 1 69 101 372;
24, 502 1 64 90 536;
25, 513 2 69 86 512;
26, 513 2 71 90 537;
27, 496 2 73 84 504;
28, 518 1 74 82 568;
29, 509 1 73 98 532;
30, 530 2 71 86 572;
31, 540 2 69 67 -999;
