1, 524 1 69 95 271;
2, 503 1 69 86 260;
3, 510 1 76 79 266;
4, 488 1 74 77 326;
5, 498 1 73 84 203;
6, 505 1 71 77 247;
7, 561 2 61 78 304;
8, 438 2 61 64 474;
9, 483 2 68 93 498;
10, 455 2 66 81 468;
11, 475 2 64 90 468;
12, 484 2 62 90 435;
13, 533 1 71 67 330;
14, 560 1 71 65 191;
15, 476 1 78 68 392;
16, 514 1 76 82 318;
17, 511 1 74 74 92;
18, 509 1 73 84 432;
19, 487 2 62 95 362;
20, 508 2 62 86 448;
21, 466 2 69 86 524;
22, 467 2 68 109 530;
23, 487 2 66 88 515;
24, 481 2 64 74 413;
25, 505 1 69 95 429;
26, 484 1 71 69 265;
27, 486 1 73 81 280;
28, 544 1 74 74 536;
29, 496 1 73 78 523;
30, 498 1 71 77 523;
31, 489 1 69 86 -999;
