1, 500 2 69 44 484;
2, 439 2 71 63 478;
3, 457 2 73 60 475;
4, 502 2 74 56 483;
5, 467 2 73 45 426;
6, 444 2 76 69 308;
7, 384 1 66 72 508;
8, 461 1 68 84 487;
9, 434 1 61 68 458;
10, 435 1 62 77 502;
11, 473 1 64 86 470;
12, 444 1 62 90 717;
13, 507 2 71 57 473;
14, 427 2 73 62 855;
15, 469 2 74 71 419;
16, 458 2 76 86 410;
17, 433 2 74 86 381;
18, 492 2 78 72 329;
19, 393 1 68 78 488;
20, 466 1 69 90 458;
21, 465 1 62 79 417;
22, 397 1 64 95 445;
23, 413 1 66 72 532;
24, 492 1 64 79 464;
25, 485 2 69 46 446;
26, 438 2 71 61 423;
27, 436 2 73 57 489;
28, 505 2 74 57 528;
29, 434 2 73 64 501;
30, 506 2 71 61 565;
31, 507 2 69 44 156;
