1, 461 2 69 56 518;
2, 468 2 71 67 433;
3, 415 2 73 64 470;
4, 447 2 74 79 442;
5, 431 2 73 70 433;
6, 448 2 76 67 476;
7, 457 1 66 58 504;
8, 455 1 68 62 471;
9, 439 1 61 45 550;
10, 493 1 62 61 492;
11, 474 1 64 63 489;
12, 456 1 62 69 633;
13, 441 2 71 44 510;
14, 429 2 73 43 478;
15, 451 2 74 90 446;
16, 429 2 76 86 462;
17, 435 2 74 82 423;
18, 404 2 78 72 513;
19, 453 1 68 75 548;
20, 514 1 69 86 421;
21, 439 1 62 69 523;
22, 487 1 64 86 519;
23, 460 1 66 49 480;
24, 449 1 64 82 424;
25, 425 2 69 46 387;
26, 406 2 71 48 440;
27, 428 2 73 38 467;
28, 481 1 74 46 439;
29, 431 2 73 51 681;
30, 481 1 71 77 488;
31, 464 1 69 67 -999;
