  8494	 0	 233	-1	 8494	 8494	 0	 0	 0	 0	 0
  8744	 0	 233	-1	 8744	 8744	 0	 0	 0	 0	 0
  8994	 0	 233	-1	 8994	 8994	 0	 0	 0	 0	 0
  9244	 0	 233	-1	 9244	 9244	 0	 0	 0	 0	 0
  9494	 0	 233	-1	 9494	 9494	 0	 0	 0	 0	 0
  9744	 0	 233	-1	 9744	 9744	 0	 0	 0	 0	 0
  10001	 0	 234	-1	 10001	 10001	 0	 0	 0	 0	 0
  10011	 0	 237	-1	 10011	 10011	 0	 0	 0	 0	 0
  10254	 0	 234	-1	 10254	 10254	 0	 0	 0	 0	 0
  10264	 0	 237	-1	 10264	 10264	 0	 0	 0	 0	 0
  10514	 0	 234	-1	 10514	 10514	 0	 0	 0	 0	 0
  10524	 0	 237	-1	 10524	 10524	 0	 0	 0	 0	 0
  10782	 0	 234	-1	 10782	 10782	 0	 0	 0	 0	 0
  10792	 0	 237	-1	 10792	 10792	 0	 0	 0	 0	 0
  11034	 0	 234	-1	 11034	 11034	 0	 0	 0	 0	 0
  11043	 0	 237	-1	 11043	 11043	 0	 0	 0	 0	 0
  11285	 0	 234	-1	 11285	 11285	 0	 0	 0	 0	 0
  11295	 0	 237	-1	 11295	 11295	 0	 0	 0	 0	 0
  11535	 0	 234	-1	 11535	 11535	 0	 0	 0	 0	 0
  11545	 0	 237	-1	 11545	 11545	 0	 0	 0	 0	 0
  11785	 0	 234	-1	 11785	 11785	 0	 0	 0	 0	 0
  11795	 0	 237	-1	 11795	 11795	 0	 0	 0	 0	 0
  12035	 0	 234	-1	 12035	 12035	 0	 0	 0	 0	 0
  12045	 0	 237	-1	 12045	 12045	 0	 0	 0	 0	 0
  12285	 0	 234	-1	 12285	 12285	 0	 0	 0	 0	 0
  12295	 0	 237	-1	 12295	 12295	 0	 0	 0	 0	 0
  12535	 0	 234	-1	 12535	 12535	 0	 0	 0	 0	 0
  12545	 0	 237	-1	 12545	 12545	 0	 0	 0	 0	 0
  12785	 0	 234	-1	 12785	 12785	 0	 0	 0	 0	 0
  12795	 0	 237	-1	 12795	 12795	 0	 0	 0	 0	 0
  13050	 0	 234	-1	 13050	 13050	 0	 0	 0	 0	 0
  13060	 0	 237	-1	 13060	 13060	 0	 0	 0	 0	 0
  13305	 0	 234	-1	 13305	 13305	 0	 0	 0	 0	 0
  13315	 0	 237	-1	 13315	 13315	 0	 0	 0	 0	 0
  13559	 0	 234	-1	 13559	 13559	 0	 0	 0	 0	 0
  13569	 0	 237	-1	 13569	 13569	 0	 0	 0	 0	 0
  13812	 0	 234	-1	 13812	 13812	 0	 0	 0	 0	 0
  13822	 0	 237	-1	 13822	 13822	 0	 0	 0	 0	 0
  14071	 0	 234	-1	 14071	 14071	 0	 0	 0	 0	 0
  14081	 0	 237	-1	 14081	 14081	 0	 0	 0	 0	 0
  14319	 0	 234	-1	 14319	 14319	 0	 0	 0	 0	 0
  14329	 0	 237	-1	 14329	 14329	 0	 0	 0	 0	 0
  14569	 0	 234	-1	 14569	 14569	 0	 0	 0	 0	 0
  14579	 0	 237	-1	 14579	 14579	 0	 0	 0	 0	 0
  14819	 0	 234	-1	 14819	 14819	 0	 0	 0	 0	 0
  14829	 0	 237	-1	 14829	 14829	 0	 0	 0	 0	 0
  15069	 0	 234	-1	 15069	 15069	 0	 0	 0	 0	 0
  15079	 0	 237	-1	 15079	 15079	 0	 0	 0	 0	 0
  15319	 0	 234	-1	 15319	 15319	 0	 0	 0	 0	 0
  15329	 0	 237	-1	 15329	 15329	 0	 0	 0	 0	 0
  15569	 0	 234	-1	 15569	 15569	 0	 0	 0	 0	 0
  15579	 0	 237	-1	 15579	 15579	 0	 0	 0	 0	 0
  15819	 0	 234	-1	 15819	 15819	 0	 0	 0	 0	 0
  15829	 0	 237	-1	 15829	 15829	 0	 0	 0	 0	 0
  16266	 0	 234	-1	 16266	 16266	 0	 0	 0	 0	 0
  16275	 0	 246	-1	 16275	 16275	 0	 0	 0	 0	 0
  16512	 0	 234	-1	 16512	 16512	 0	 0	 0	 0	 0
  16522	 0	 237	-1	 16522	 16522	 0	 0	 0	 0	 0
  16741	 0	 234	-1	 16741	 16741	 0	 0	 0	 0	 0
  16750	 0	 237	-1	 16750	 16750	 0	 0	 0	 0	 0
  16982	 0	 234	-1	 16982	 16982	 0	 0	 0	 0	 0
  16991	 0	 234	-1	 16991	 16991	 0	 0	 0	 0	 0
  16996	 0	 234	-1	 16996	 16996	 0	 0	 0	 0	 0
  17001	 0	 237	-1	 17001	 17001	 0	 0	 0	 0	 0
  17006	 0	 237	-1	 17006	 17006	 0	 0	 0	 0	 0
  17228	 0	 234	-1	 17228	 17228	 0	 0	 0	 0	 0
  17237	 0	 237	-1	 17237	 17237	 0	 0	 0	 0	 0
  17242	 0	 234	-1	 17242	 17242	 0	 0	 0	 0	 0
  17247	 0	 234	-1	 17247	 17247	 0	 0	 0	 0	 0
  17252	 0	 237	-1	 17252	 17252	 0	 0	 0	 0	 0
  17471	 0	 234	-1	 17471	 17471	 0	 0	 0	 0	 0
  17481	 0	 237	-1	 17481	 17481	 0	 0	 0	 0	 0
  17491	 0	 234	-1	 17491	 17491	 0	 0	 0	 0	 0
  17496	 0	 234	-1	 17496	 17496	 0	 0	 0	 0	 0
  17501	 0	 237	-1	 17501	 17501	 0	 0	 0	 0	 0
  17707	 0	 234	-1	 17707	 17707	 0	 0	 0	 0	 0
  17717	 0	 237	-1	 17717	 17717	 0	 0	 0	 0	 0
  17741	 0	 234	-1	 17741	 17741	 0	 0	 0	 0	 0
  17746	 0	 234	-1	 17746	 17746	 0	 0	 0	 0	 0
  17751	 0	 237	-1	 17751	 17751	 0	 0	 0	 0	 0
  19005	 0	 233	-1	 19005	 19005	 0	 0	 0	 0	 0
  19255	 0	 233	-1	 19255	 19255	 0	 0	 0	 0	 0
  19505	 0	 233	-1	 19505	 19505	 0	 0	 0	 0	 0
  19755	 0	 233	-1	 19755	 19755	 0	 0	 0	 0	 0
  20005	 0	 233	-1	 20005	 20005	 0	 0	 0	 0	 0
  20255	 0	 233	-1	 20255	 20255	 0	 0	 0	 0	 0
  20508	 0	 234	-1	 20508	 20508	 0	 0	 0	 0	 0
  20518	 0	 237	-1	 20518	 20518	 0	 0	 0	 0	 0
  20763	 0	 234	-1	 20763	 20763	 0	 0	 0	 0	 0
  20773	 0	 237	-1	 20773	 20773	 0	 0	 0	 0	 0
  21024	 0	 234	-1	 21024	 21024	 0	 0	 0	 0	 0
  21034	 0	 237	-1	 21034	 21034	 0	 0	 0	 0	 0
  21284	 0	 234	-1	 21284	 21284	 0	 0	 0	 0	 0
  21294	 0	 237	-1	 21294	 21294	 0	 0	 0	 0	 0
