1, 525 1 69 79 526;
2, 481 1 73 72 493;
3, 489 1 76 82 503;
4, 489 1 74 79 556;
5, 501 1 73 78 524;
6, 497 1 71 74 482;
7, 513 2 61 62 612;
8, 543 2 64 95 496;
9, 486 2 68 84 519;
10, 499 2 66 81 746;
11, 520 2 64 74 510;
12, 510 2 62 69 531;
13, 516 1 71 71 492;
14, 495 1 74 74 516;
15, 506 1 78 84 554;
16, 496 1 76 90 545;
17, 511 1 74 90 539;
18, 505 1 73 98 475;
19, 534 2 62 52 566;
20, 478 2 66 75 485;
21, 480 2 69 90 578;
22, 498 2 68 93 624;
23, 490 2 66 64 570;
24, 520 2 64 61 545;
25, 506 1 69 82 506;
26, 476 1 71 69 542;
27, 502 1 73 78 558;
28, 526 1 74 79 535;
29, 469 1 73 75 592;
30, 491 2 71 61 537;
31, 483 2 69 22 -999;
