1, 508 1 69 77 542;
2, 480 1 73 81 452;
3, 465 1 76 86 511;
4, 488 1 74 86 548;
5, 492 1 73 81 451;
6, 463 1 71 79 482;
7, 475 2 61 62 496;
8, 483 2 64 86 505;
9, 489 2 68 103 535;
10, 471 2 66 81 545;
11, 505 2 64 82 436;
12, 433 2 62 95 514;
13, 491 1 71 77 525;
14, 488 1 74 82 477;
15, 455 1 78 81 471;
16, 502 1 76 77 450;
17, 476 1 74 79 452;
18, 477 1 73 84 523;
19, 463 2 62 67 495;
20, 462 2 66 75 522;
21, 483 2 69 95 469;
22, 431 2 68 84 554;
23, 485 2 66 78 528;
24, 492 2 64 79 493;
25, 490 1 69 82 493;
26, 473 1 71 74 515;
27, 460 1 73 84 493;
28, 475 2 74 86 544;
29, 495 1 73 81 562;
30, 474 1 71 74 505;
31, 492 2 69 86 -999;
