1, 534 1 69 90 548;
2, 503 1 71 86 520;
3, 455 1 73 93 475;
4, 464 1 74 90 484;
5, 457 1 73 88 435;
6, 458 1 76 90 476;
7, 521 2 66 84 470;
8, 442 2 68 88 472;
9, 479 2 61 72 424;
10, 426 2 62 90 507;
11, 505 2 64 95 463;
12, 456 2 62 95 498;
13, 491 1 71 82 513;
14, 452 1 73 88 493;
15, 446 1 74 95 494;
16, 463 1 76 101 436;
17, 454 1 74 90 451;
18, 453 1 78 93 485;
19, 488 2 68 78 446;
20, 462 2 69 82 483;
21, 476 2 62 77 417;
22, 431 2 64 86 533;
23, 478 2 66 84 535;
24, 491 2 64 90 473;
25, 535 1 69 95 518;
26, 466 1 71 82 488;
27, 452 1 73 84 453;
28, 460 1 74 86 537;
29, 475 1 73 88 524;
30, 466 1 71 79 469;
31, 474 1 69 79 -999;
