1, 534 1 69 111 458;
2, 462 1 76 95 500;
3, 472 1 71 90 536;
4, 473 1 73 81 454;
5, 456 1 74 86 459;
6, 477 1 71 90 397;
7, 478 2 61 58 495;
8, 473 2 62 90 466;
9, 471 2 64 82 425;
10, 433 2 66 43 463;
11, 462 2 68 81 425;
12, 440 2 62 79 182;
13, 496 1 71 95 467;
14, 470 1 78 88 495;
15, 461 1 73 88 752;
16, 508 1 74 90 401;
17, 436 1 76 95 460;
18, 450 1 73 88 498;
19, 439 2 62 69 477;
20, 446 2 64 79 483;
21, 465 2 66 81 491;
22, 478 2 68 72 463;
23, 471 2 69 86 485;
24, 486 2 64 95 146;
25, 478 1 69 90 472;
26, 477 1 71 86 522;
27, 448 1 73 84 389;
28, 456 1 74 86 521;
29, 489 1 73 93 466;
30, 455 2 71 77 502;
31, 496 1 69 90 116;
