1, 419 2 69 74 481;
2, 422 2 71 69 474;
3, 427 2 73 72 478;
4, 452 2 74 67 474;
5, 438 2 73 70 447;
6, 432 2 76 36 404;
7, 484 1 66 60 452;
8, 445 1 68 78 494;
9, 440 1 61 1 429;
10, 406 1 62 29 539;
11, 511 1 64 57 518;
12, 453 1 62 56 605;
13, 479 2 71 33 420;
14, 358 2 73 58 443;
15, 404 2 74 82 391;
16, 408 2 76 77 392;
17, 427 2 74 67 41;
18, 417 2 78 81 497;
19, 463 1 68 35 513;
20, 475 1 69 95 450;
21, 424 1 62 54 450;
22, 433 1 64 71 464;
23, 408 1 66 60 486;
24, 443 1 64 79 483;
25, 470 2 69 48 445;
26, 450 2 71 71 448;
27, 423 2 73 70 465;
28, 487 1 74 57 415;
29, 393 1 73 78 507;
30, 464 1 71 56 400;
31, 464 2 69 52 183;
