1, 490 2 69 65 536;
2, 465 2 73 78 497;
3, 495 2 76 95 535;
4, 505 2 74 86 500;
5, 495 2 73 70 508;
6, 516 2 71 69 497;
7, 482 1 61 78 497;
8, 511 1 64 86 446;
9, 463 1 68 93 468;
10, 457 1 66 88 505;
11, 506 1 64 86 443;
12, 463 1 62 90 471;
13, 476 2 71 65 492;
14, 505 2 74 86 436;
15, 431 2 78 84 511;
16, 505 2 76 106 487;
17, 466 2 74 95 488;
18, 487 2 73 75 513;
19, 478 1 62 86 541;
20, 480 1 66 98 508;
21, 478 1 69 95 451;
22, 427 1 68 88 486;
23, 476 1 66 81 459;
24, 474 1 64 90 503;
25, 515 2 69 71 493;
26, 493 2 71 79 486;
27, 459 2 73 84 462;
28, 495 2 74 106 500;
29, 460 2 73 75 473;
30, 513 2 71 77 454;
31, 466 2 69 79 -999;
