1, 507 2 69 71 459;
2, 460 2 71 82 492;
3, 453 2 73 81 522;
4, 500 2 74 101 522;
5, 494 2 73 78 516;
6, 511 2 76 101 505;
7, 492 1 66 93 488;
8, 484 1 68 93 520;
9, 486 1 61 78 546;
10, 515 1 62 95 555;
11, 519 1 64 101 517;
12, 488 1 62 86 517;
13, 537 2 71 71 465;
14, 455 2 73 78 500;
15, 474 2 74 90 466;
16, 483 2 76 90 477;
17, 489 2 74 106 510;
18, 490 2 78 93 503;
19, 483 1 68 93 544;
20, 514 1 69 90 483;
21, 473 1 62 86 573;
22, 522 1 64 101 537;
23, 489 1 66 88 513;
24, 494 1 64 101 507;
25, 479 2 69 69 476;
26, 472 2 71 79 501;
27, 475 2 73 78 535;
28, 517 1 74 77 509;
29, 474 1 73 81 564;
30, 522 2 71 77 477;
31, 488 2 69 74 -999;
