1, 548 1 69 79 571;
2, 519 1 73 93 500;
3, 520 1 76 90 579;
4, 536 1 74 90 595;
5, 548 1 73 88 529;
6, 526 1 71 86 582;
7, 558 2 61 68 494;
8, 511 2 64 86 513;
9, 490 2 68 93 567;
10, 525 2 66 84 550;
11, 510 2 64 79 524;
12, 507 2 62 82 540;
13, 554 1 71 79 631;
14, 539 1 74 79 527;
15, 510 1 78 88 552;
16, 546 1 76 86 525;
17, 523 1 74 90 510;
18, 499 1 73 88 581;
19, 548 2 62 69 530;
20, 476 2 66 66 533;
21, 510 2 69 86 549;
22, 505 2 68 81 552;
23, 507 2 66 75 568;
24, 528 2 64 74 542;
25, 535 1 69 101 557;
26, 512 1 71 86 565;
27, 509 1 73 88 565;
28, 524 2 74 82 586;
29, 531 1 73 81 569;
30, 525 2 71 79 553;
31, 525 2 69 86 -999;
