1, 503 2 69 32 705;
2, 463 2 73 47 633;
3, 490 2 76 74 530;
4, 489 2 74 63 443;
5, 441 2 73 27 490;
6, 477 2 71 74 574;
7, 473 1 61 88 498;
8, 473 1 64 95 440;
9, 422 1 68 88 482;
10, 452 1 66 84 450;
11, 458 1 64 95 472;
12, 463 1 62 101 477;
13, 458 2 71 59 449;
14, 474 2 74 71 459;
15, 421 2 78 81 519;
16, 480 2 76 106 465;
17, 483 2 74 82 420;
18, 418 2 73 60 558;
19, 477 1 62 95 497;
20, 440 1 66 88 442;
21, 441 1 69 111 478;
22, 448 1 68 93 472;
23, 444 1 66 81 435;
24, 444 1 64 86 507;
25, 479 2 69 65 440;
26, 450 2 71 74 512;
27, 443 2 73 70 483;
28, 476 1 74 82 506;
29, 466 1 73 88 532;
30, 483 2 71 79 445;
31, 446 2 69 63 -999;
