1, 477 2 69 61 456;
2, 461 2 71 69 476;
3, 457 2 73 78 440;
4, 455 2 74 77 464;
5, 453 2 73 72 448;
6, 487 2 76 101 500;
7, 466 1 66 75 506;
8, 500 1 68 93 439;
9, 405 1 61 64 506;
10, 448 1 62 90 456;
11, 432 1 64 95 456;
12, 453 1 62 95 494;
13, 483 2 71 79 496;
14, 437 2 73 70 459;
15, 448 2 74 86 427;
16, 439 2 76 106 460;
17, 468 2 74 90 447;
18, 432 2 78 98 549;
19, 462 1 68 81 528;
20, 487 1 69 101 453;
21, 435 1 62 74 460;
22, 401 1 64 95 466;
23, 424 1 66 93 450;
24, 441 1 64 101 520;
25, 481 2 69 69 408;
26, 467 2 71 67 478;
27, 463 2 73 78 451;
28, 480 2 74 106 493;
29, 430 2 73 75 505;
30, 476 2 71 77 510;
31, 510 1 69 79 -999;
