1, 546 2 69 77 523;
2, 528 2 76 106 485;
3, 487 2 71 79 502;
4, 484 2 73 72 489;
5, 483 2 74 90 497;
6, 499 2 71 74 211;
7, 506 1 61 81 543;
8, 499 1 62 106 840;
9, 504 1 64 106 518;
10, 485 1 66 98 548;
11, 511 1 68 98 538;
12, 517 1 62 79 501;
13, 600 2 71 43 532;
14, 484 2 78 78 495;
15, 476 2 73 72 491;
16, 481 2 74 82 476;
17, 492 2 76 86 513;
18, 498 2 73 68 308;
19, 483 1 62 82 521;
20, 475 1 64 95 532;
21, 503 1 66 88 499;
22, 483 1 68 88 500;
23, 499 1 69 95 496;
24, 492 1 64 86 424;
25, 494 2 69 71 455;
26, 488 2 71 77 472;
27, 479 2 73 78 430;
28, 477 1 74 79 495;
29, 501 2 73 93 549;
30, 486 2 71 71 506;
31, 497 1 69 90 -999;
