1, 526 2 69 82 172;
2, 466 2 69 79 504;
3, 501 2 76 106 494;
4, 462 2 74 86 488;
5, 467 2 73 81 449;
6, 444 2 71 82 96;
7, 492 1 61 103 350;
8, 499 1 61 98 493;
9, 475 1 68 93 521;
10, 471 1 66 81 553;
11, 468 1 64 101 486;
12, 460 1 62 118 521;
13, 474 2 71 86 175;
14, 477 2 71 71 534;
15, 505 2 78 84 495;
16, 448 2 76 79 471;
17, 461 2 74 86 483;
18, 443 2 73 41 185;
19, 486 1 62 86 306;
20, 485 1 62 82 421;
21, 454 1 69 101 448;
22, 462 1 68 88 467;
23, 450 1 66 88 489;
24, 468 1 64 106 509;
25, 479 2 69 82 470;
26, 465 2 71 77 460;
27, 445 2 73 78 438;
28, 495 1 74 86 470;
29, 448 1 73 84 502;
30, 457 1 71 90 518;
31, 529 1 69 90 -999;
