1, 533 2 69 61 432;
2, 478 2 71 52 537;
3, 488 2 73 72 504;
4, 503 2 74 82 473;
5, 442 2 73 75 472;
6, 486 2 76 86 503;
7, 516 1 66 84 480;
8, 470 1 68 93 493;
9, 458 1 61 75 523;
10, 452 1 62 90 509;
11, 487 1 64 101 478;
12, 469 1 62 90 544;
13, 466 2 71 71 528;
14, 468 2 73 75 521;
15, 483 2 74 90 449;
16, 464 2 76 95 472;
17, 471 2 74 101 483;
18, 452 2 78 98 520;
19, 497 1 68 88 477;
20, 477 1 69 101 472;
21, 465 1 62 86 534;
22, 487 1 64 90 479;
23, 445 1 66 84 477;
24, 474 1 64 101 603;
25, 514 2 69 69 469;
26, 456 2 71 77 526;
27, 470 2 73 78 446;
28, 499 2 74 106 515;
29, 478 1 73 98 544;
30, 507 2 71 77 476;
31, 494 1 69 90 -999;
