1, 509 2 69 67 552;
2, 469 2 73 66 548;
3, 517 2 76 95 506;
4, 497 2 74 79 491;
5, 478 2 73 70 467;
6, 469 2 71 71 703;
7, 481 1 61 81 506;
8, 500 1 64 86 477;
9, 473 1 68 93 493;
10, 464 1 66 84 463;
11, 474 1 64 79 481;
12, 470 1 62 86 499;
13, 502 2 71 77 545;
14, 474 2 74 95 462;
15, 417 2 78 98 519;
16, 489 2 76 101 535;
17, 491 2 74 90 454;
18, 444 2 73 41 588;
19, 481 1 62 77 550;
20, 489 1 66 88 480;
21, 452 1 69 101 504;
22, 469 1 68 88 474;
23, 466 1 66 81 458;
24, 464 1 64 86 471;
25, 501 2 69 77 454;
26, 454 2 71 82 494;
27, 461 2 73 70 463;
28, 501 2 74 101 502;
29, 462 1 73 84 463;
30, 486 1 71 77 457;
31, 485 2 69 82 -999;
