1, 461 1 69 67 572;
2, 492 1 71 65 499;
3, 451 1 73 88 527;
4, 486 1 74 82 541;
5, 464 1 73 84 490;
6, 471 1 76 77 412;
7, 482 2 66 88 544;
8, 459 2 68 68 554;
9, 482 2 61 70 600;
10, 494 2 62 95 561;
11, 512 2 64 77 464;
12, 490 2 62 69 438;
13, 498 1 71 56 534;
14, 452 1 73 84 520;
15, 446 1 74 74 508;
16, 483 1 76 82 469;
17, 459 1 74 79 501;
18, 482 1 78 88 419;
19, 468 2 68 103 502;
20, 476 2 69 90 486;
21, 483 2 62 77 563;
22, 462 2 64 106 529;
23, 449 2 66 58 507;
24, 479 2 64 61 471;
25, 493 1 69 69 491;
26, 448 1 71 67 529;
27, 482 1 73 84 543;
28, 497 2 74 106 538;
29, 459 1 73 75 515;
30, 460 2 71 65 555;
31, 498 2 69 26 -999;
