1, 490 2 69 56 567;
2, 494 2 71 79 513;
3, 474 2 73 84 528;
4, 482 2 74 101 520;
5, 464 2 73 81 527;
6, 492 2 76 101 495;
7, 492 1 66 70 644;
8, 477 1 68 75 528;
9, 473 1 61 31 599;
10, 494 1 62 82 544;
11, 506 1 64 95 516;
12, 465 1 62 79 425;
13, 463 2 71 65 549;
14, 487 2 73 88 526;
15, 482 2 74 118 498;
16, 481 2 76 111 494;
17, 472 2 74 106 511;
18, 482 2 78 103 711;
19, 477 1 68 75 563;
20, 494 1 69 95 457;
21, 487 1 62 69 574;
22, 498 1 64 82 554;
23, 500 1 66 84 519;
24, 469 1 64 67 440;
25, 534 2 69 34 600;
26, 508 2 71 77 502;
27, 468 2 73 72 529;
28, 504 2 74 79 551;
29, 454 2 73 57 615;
30, 490 1 71 65 552;
31, 526 2 69 32 -999;
