1, 509 1 69 95 445;
2, 443 1 76 82 416;
3, 432 1 71 74 454;
4, 440 1 73 93 424;
5, 440 1 74 86 434;
6, 465 1 71 74 375;
7, 418 2 61 72 486;
8, 436 2 62 106 452;
9, 433 2 64 101 467;
10, 398 2 66 84 450;
11, 403 2 68 93 395;
12, 399 2 62 90 414;
13, 486 1 71 79 457;
14, 425 1 78 75 487;
15, 438 1 73 84 389;
16, 408 1 74 77 403;
17, 452 1 76 90 363;
18, 402 1 73 75 507;
19, 456 2 62 90 462;
20, 432 2 64 95 486;
21, 403 2 66 88 523;
22, 417 2 68 103 454;
23, 417 2 69 106 398;
24, 401 2 64 67 266;
25, 438 1 69 90 420;
26, 417 1 71 77 413;
27, 393 1 73 81 428;
28, 434 1 74 86 519;
29, 417 1 73 88 428;
30, 379 1 71 77 445;
31, 450 2 69 82 -999;
