1, 523 1 69 90 183;
2, 516 1 69 77 142;
3, 519 1 76 79 208;
4, 486 1 74 79 265;
5, 468 1 73 84 170;
6, 534 1 71 77 123;
7, 506 2 61 84 356;
8, 489 2 61 81 535;
9, 485 2 68 98 548;
10, 488 2 66 93 538;
11, 505 2 64 86 498;
12, 486 2 62 82 385;
13, 509 1 71 69 254;
14, 515 1 71 69 169;
15, 487 1 78 78 257;
16, 511 1 76 74 257;
17, 477 1 74 69 181;
18, 518 1 73 84 158;
19, 498 2 62 90 365;
20, 493 2 62 86 514;
21, 470 2 69 95 529;
22, 486 2 68 88 513;
23, 471 2 66 81 475;
24, 487 2 64 71 383;
25, 525 1 69 90 301;
26, 501 1 71 65 257;
27, 496 1 73 78 271;
28, 540 1 74 77 588;
29, 544 2 73 88 501;
30, 493 2 71 86 525;
31, 535 1 69 82 -999;
