1, 510 2 69 82 115;
2, 489 2 69 71 514;
3, 504 2 76 101 457;
4, 464 2 74 101 458;
5, 453 2 73 84 448;
6, 480 2 71 63 271;
7, 495 1 61 98 255;
8, 468 1 61 88 490;
9, 494 1 68 88 425;
10, 461 1 66 88 459;
11, 482 1 64 95 427;
12, 473 1 62 111 468;
13, 479 2 71 71 130;
14, 469 2 71 65 522;
15, 487 2 78 84 537;
16, 474 2 76 71 429;
17, 463 2 74 67 474;
18, 432 2 73 62 286;
19, 524 1 62 86 226;
20, 491 1 62 86 403;
21, 437 1 69 90 416;
22, 477 1 68 88 422;
23, 453 1 66 81 436;
24, 456 1 64 111 493;
25, 487 2 69 82 444;
26, 469 2 71 71 413;
27, 444 2 73 72 432;
28, 473 1 74 95 518;
29, 489 1 73 84 469;
30, 486 2 71 74 512;
31, 502 1 69 86 -999;
