1, 454 2 69 59 456;
2, 442 2 71 63 491;
3, 451 2 73 39 499;
4, 452 2 74 77 454;
5, 436 2 73 66 447;
6, 489 2 76 65 528;
7, 429 1 66 81 513;
8, 455 1 68 72 503;
9, 442 1 61 45 505;
10, 454 1 62 61 434;
11, 436 1 64 67 506;
12, 436 1 62 69 670;
13, 430 2 71 28 465;
14, 395 2 73 24 864;
15, 476 2 74 69 355;
16, 429 2 76 86 403;
17, 449 2 74 79 414;
18, 428 2 78 66 461;
19, 471 1 68 37 502;
20, 465 1 69 77 418;
21, 481 1 62 29 518;
22, 466 1 64 74 470;
23, 431 1 66 70 481;
24, 436 1 64 74 509;
25, 465 2 69 48 402;
26, 435 2 71 50 458;
27, 436 2 73 20 432;
28, 498 1 74 61 549;
29, 474 1 73 75 406;
30, 404 1 71 63 493;
31, 488 1 69 34 -999;
